PostCode,PostcodeNummers,PostcodeLetters,Latitude,Longitude
1071BK,1071,BK,52.35515882,4.881616256
1071BL,1071,BL,52.36086517,4.883369017
1071BM,1071,BM,52.36062791,4.882477509
1071BN,1071,BN,52.36040393,4.881643881
1071BP,1071,BP,52.36010183,4.880531245
1071BR,1071,BR,52.35976243,4.879257059
1071BS,1071,BS,52.35948562,4.878199827
1071BT,1071,BT,52.35918198,4.877082624
1071BV,1071,BV,52.35901376,4.876474484
1071BW,1071,BW,52.35885605,4.875911462
1071BX,1071,BX,52.36108384,4.88336285
1071BZ,1071,BZ,52.36077959,4.882237695
1071CA,1071,CA,52.36056552,4.881445301
1071CB,1071,CB,52.36033248,4.880578073
1071CC,1071,CC,52.36012405,4.879799173
1071CD,1071,CD,52.35991696,4.879035086
1071CE,1071,CE,52.35970294,4.878224134
1071CG,1071,CG,52.3593669,4.876976514
1071CH,1071,CH,52.35908,4.875937573
1071CJ,1071,CJ,52.35983421,4.882129927
1071CK,1071,CK,52.3593574,4.880257613
1071CL,1071,CL,52.35915147,4.879475623
1071CM,1071,CM,52.36065901,4.884091604
1071CN,1071,CN,52.36039672,4.88312493
1071CP,1071,CP,52.36025854,4.882612123
1071CR,1071,CR,52.36011089,4.882043467
1071CS,1071,CS,52.35980833,4.880958118
1071CT,1071,CT,52.35937994,4.879278858
1071CV,1071,CV,52.35914892,4.878462485
1071CW,1071,CW,52.35940445,4.879761939
1071CX,1071,CX,52.35896121,4.88229964
1071CZ,1071,CZ,52.35922497,4.88190598
1071DA,1071,DA,52.35888856,4.880652487
1071DB,1071,DB,52.35885326,4.882194715
1071DB,1071,DB,52.35866181,4.879790301
1071DC,1071,DC,52.35881796,4.883736943
1071DD,1071,DD,52.35962754,4.881427102
1071DE,1071,DE,52.35917935,4.881727407
1071DG,1071,DG,52.35767321,4.884763271
1071DH,1071,DH,52.35753481,4.885778535
1071DJ,1071,DJ,52.35731985,4.882816644
1071DK,1071,DK,52.35753459,4.88450208
1071DL,1071,DL,52.35650029,4.884256938
1071DM,1071,DM,52.35604946,4.884207708
1071DN,1071,DN,52.35503509,4.884322077
1071DP,1071,DP,52.35463517,4.884649903
1071DR,1071,DR,52.35642559,4.883723767
1071DS,1071,DS,52.3549203,4.883896948
1071DT,1071,DT,52.35448823,4.884194578
1071DV,1071,DV,52.35545342,4.883750127
1071DW,1071,DW,52.35631549,4.883078322
1071DX,1071,DX,52.35674624,4.884035291
1071DZ,1071,DZ,52.35596873,4.88290856
1071EA,1071,EA,52.35598709,4.880891222
1071EB,1071,EB,52.35574374,4.88219897
1071EC,1071,EC,52.35561886,4.882884402
1071ED,1071,ED,52.35625935,4.885635759
1071EE,1071,EE,52.3571484,4.885043438
1071EG,1071,EG,52.35622944,4.884949343
1071EH,1071,EH,52.35573646,4.884920696
1071EJ,1071,EJ,52.35511906,4.885078986
1071EK,1071,EK,52.35472033,4.885286738
1071EL,1071,EL,52.35871855,4.876660457
1071EM,1071,EM,52.35852145,4.875888782
1071EN,1071,EN,52.35825642,4.874902086
1071EP,1071,EP,52.35809631,4.874304139
1071ER,1071,ER,52.35825795,4.875448754
1071ES,1071,ES,52.35820373,4.876744616
1071ET,1071,ET,52.35793016,4.87575295
1071EV,1071,EV,52.35779974,4.875175189
1071EW,1071,EW,52.35755855,4.874218303
1071EX,1071,EX,52.35730593,4.872840934
1071EZ,1071,EZ,52.35706022,4.871866141
1071EZ,1071,EZ,52.36353198,4.898257678
1071GA,1071,GA,52.35675842,4.871015561
1071GB,1071,GB,52.35635729,4.869854465
1071GC,1071,GC,52.35616779,4.869177236
1071GD,1071,GD,52.35587882,4.868220338
1071GE,1071,GE,52.35840577,4.87671166
1071GG,1071,GG,52.35825313,4.876135819
1071GH,1071,GH,52.35810118,4.875555844
1071GJ,1071,GJ,52.3579109,4.874803291
1071GK,1071,GK,52.35737857,4.872068125
1071GL,1071,GL,52.35673927,4.869978567
1071GM,1071,GM,52.35638916,4.868634012
1071GN,1071,GN,52.35786404,4.87799465
1071GP,1071,GP,52.35758602,4.876968507
1071GR,1071,GR,52.35736484,4.876157304
1071GS,1071,GS,52.35717343,4.875448539
1071GT,1071,GT,52.3568919,4.874514791
1071GV,1071,GV,52.35665715,4.873535726
1071GW,1071,GW,52.35638895,4.872566006
1071GX,1071,GX,52.35609506,4.871463647
1071GZ,1071,GZ,52.35581119,4.870718485
1071HA,1071,HA,52.35569064,4.86997771
1071HB,1071,HB,52.35549791,4.869270342
1071HC,1071,HC,52.35533169,4.868678596
1071HD,1071,HD,52.35804657,4.877701822
1071HE,1071,HE,52.35793779,4.877295045
1071HG,1071,HG,52.35776283,4.876650356
1071HH,1071,HH,52.35760309,4.876039126
1071HJ,1071,HJ,52.35745705,4.87552169
1071HK,1071,HK,52.35733059,4.874960186
1071HL,1071,HL,52.35708613,4.874058927
1071HM,1071,HM,52.35691091,4.873493356
1071HN,1071,HN,52.35671372,4.872781252
1071HP,1071,HP,52.35655863,4.872192949
1071HR,1071,HR,52.35637761,4.871554728
1071HS,1071,HS,52.35625409,4.870942191
1071HT,1071,HT,52.35604707,4.870212823
1071HV,1071,HV,52.3558449,4.869594261
1071HW,1071,HW,52.35566352,4.868892119
1071HX,1071,HX,52.35547717,4.868244038
1071HZ,1071,HZ,52.35600253,4.867684144
1071JA,1071,JA,52.35488791,4.868671577
1071JB,1071,JB,52.3535093,4.869769422
1071JC,1071,JC,52.35586939,4.870983215
1071JD,1071,JD,52.35520164,4.871449618
1071JE,1071,JE,52.35475775,4.871772513
1071JG,1071,JG,52.35395914,4.872368988
1071JH,1071,JH,52.35579368,4.870625869
1071JJ,1071,JJ,52.35510222,4.871119388
1071JK,1071,JK,52.3546428,4.871433383
1071JL,1071,JL,52.35375395,4.872002917
1071JM,1071,JM,52.35348875,4.87439428
1071JN,1071,JN,52.35332733,4.873800999
1071JP,1071,JP,52.35290721,4.872263214
1071JR,1071,JR,52.35359403,4.873862824
1071JS,1071,JS,52.35328602,4.872670535
1071JT,1071,JT,52.35289503,4.871273429
1071JV,1071,JV,52.35543031,4.873964985
1071JW,1071,JW,52.35361397,4.875203353
1071JX,1071,JX,52.3525536,4.875457059
1071JZ,1071,JZ,52.35548737,4.873555093
1071KA,1071,KA,52.35407425,4.874545216
1071KB,1071,KB,52.35263052,4.875056348
1071KC,1071,KC,52.35778289,4.874291125
1071KD,1071,KD,52.35670366,4.875130036
1071KE,1071,KE,52.35622836,4.875440634
1071KG,1071,KG,52.35580244,4.875745939
1071KH,1071,KH,52.35522185,4.876177904
1071KJ,1071,KJ,52.35427766,4.876993873
1071KK,1071,KK,52.35364796,4.87724292
1071KL,1071,KL,52.3568942,4.874565243
1071KM,1071,KM,52.35598084,4.875183552
1071KN,1071,KN,52.35483536,4.876004493
1071KP,1071,KP,52.35390365,4.876663527
1071KR,1071,KR,52.35347311,4.876959874
1071KS,1071,KS,52.3528066,4.87821308
1071KT,1071,KT,52.35699116,4.878150647
1071KV,1071,KV,52.35780866,4.877674276
1071KW,1071,KW,52.35862846,4.877163976
1071KX,1071,KX,52.35704339,4.878586315
1071KZ,1071,KZ,52.35801556,4.878018552
1071LA,1071,LA,52.3566169,4.877707226
1071LB,1071,LB,52.35656024,4.877407627
1071LC,1071,LC,52.35632521,4.877007516
1071LD,1071,LD,52.35612224,4.876253211
1071LE,1071,LE,52.35646373,4.876733689
1071LG,1071,LG,52.35626999,4.876050645
1071LH,1071,LH,52.35609397,4.877788758
1071LJ,1071,LJ,52.35659915,4.878504298
1071LK,1071,LK,52.35583019,4.877491084
1071LL,1071,LL,52.3555484,4.879193081
1071LM,1071,LM,52.35523939,4.878395815
1071LN,1071,LN,52.35560249,4.877836868
1071LP,1071,LP,52.35314907,4.878936445
1071LR,1071,LR,52.35465172,4.877952607
1071LS,1071,LS,52.35317534,4.878635734
1071LT,1071,LT,52.35502983,4.879827751
1071LV,1071,LV,52.35489542,4.879262646
1071LW,1071,LW,52.35472751,4.878575523
1071LX,1071,LX,52.35523103,4.879790128
1071LZ,1071,LZ,52.35507148,4.879160329
1071MA,1071,MA,52.35491111,4.878487074
1071MB,1071,MB,52.35521671,4.873146001
1071MC,1071,MC,52.35499225,4.872290792
1071MD,1071,MD,52.35458037,4.870734849
1071ME,1071,ME,52.35439194,4.870031687
1071MG,1071,MG,52.35422534,4.869375888
1071MH,1071,MH,52.3553785,4.872968239
1071MJ,1071,MJ,52.35517282,4.872197289
1071MK,1071,MK,52.35478271,4.870716837
1071ML,1071,ML,52.35461865,4.87010176
1071MN,1071,MN,52.35443976,4.869430055
1071MP,1071,MP,52.35561299,4.876960204
1071MR,1071,MR,52.35535328,4.875990032
1071MS,1071,MS,52.35510393,4.874991666
1071MT,1071,MT,52.354884,4.874164979
1071MV,1071,MV,52.35464181,4.873255667
1071MX,1071,MX,52.35439387,4.8723298
1071MZ,1071,MZ,52.3540732,4.871107175
1071NA,1071,NA,52.3539061,4.870487294
1071NB,1071,NB,52.35375098,4.869905857
1071NC,1071,NC,52.35587308,4.876955486
1071ND,1071,ND,52.35569105,4.87627982
1071NE,1071,NE,52.35541304,4.875205956
1071NG,1071,NG,52.35520211,4.874397978
1071NH,1071,NH,52.35500328,4.873671031
1071NJ,1071,NJ,52.35487352,4.873159063
1071NK,1071,NK,52.35469158,4.87246536
1071NL,1071,NL,52.3544279,4.871403801
1071NM,1071,NM,52.35422331,4.870679801
1071NN,1071,NN,52.35407868,4.870147683
1071NP,1071,NP,52.35391385,4.86953587
1071NR,1071,NR,52.3548503,4.877047708
1071NS,1071,NS,52.35449817,4.875747516
1071NT,1071,NT,52.35416902,4.874471236
1071NV,1071,NV,52.35389545,4.873454893
1071NX,1071,NX,52.35329828,4.871185463
1071NZ,1071,NZ,52.35523471,4.877308015
1071PA,1071,PA,52.35508185,4.87673551
1071PB,1071,PB,52.35478799,4.875661254
1071PC,1071,PC,52.35465267,4.875171316
1071PD,1071,PD,52.35455191,4.874768332
1071PE,1071,PE,52.35437194,4.87411294
1071PG,1071,PG,52.35425886,4.87368674
1071PH,1071,PH,52.35411602,4.873089479
1071PJ,1071,PJ,52.3538166,4.871980767
1071PK,1071,PK,52.35350749,4.870824289
1071PL,1071,PL,52.35335968,4.870236828
1071PM,1071,PM,52.35532438,4.883809538
1071PN,1071,PN,52.3551172,4.882886922
1071PP,1071,PP,52.35500175,4.88236816
1071PR,1071,PR,52.35483691,4.881654247
1071PS,1071,PS,52.35448759,4.880131596
1071PT,1071,PT,52.35434116,4.879499163
1071PV,1071,PV,52.35416463,4.878683262
1071PW,1071,PW,52.35390235,4.877498297
1071PX,1071,PX,52.3536048,4.876236481
1071PZ,1071,PZ,52.35347493,4.875646775
1071RA,1071,RA,52.35557866,4.884074718
1071RB,1071,RB,52.3551457,4.88203144
1071RC,1071,RC,52.35467199,4.88003292
1071RD,1071,RD,52.35451733,4.879361128
1071RE,1071,RE,52.35438517,4.878770198
1071RG,1071,RG,52.35413222,4.877678929
1071RH,1071,RH,52.35374999,4.875912705
1071RJ,1071,RJ,52.35470659,4.883705241
1071RK,1071,RK,52.35456599,4.883034833
1071RL,1071,RL,52.35437425,4.882192759
1071RM,1071,RM,52.35401357,4.88055716
1071RN,1071,RN,52.3538629,4.879909998
1071RP,1071,RP,52.35371449,4.879238211
1071RR,1071,RR,52.35346447,4.878154404
1071RS,1071,RS,52.35486103,4.88326854
1071RT,1071,RT,52.35473259,4.882655336
1071RV,1071,RV,52.3545251,4.881681769
1071RW,1071,RW,52.35419147,4.880279414
1071RX,1071,RX,52.35401575,4.879487648
1071RZ,1071,RZ,52.3537601,4.878358955
1071SB,1071,SB,52.35343192,4.8769093
1071SC,1071,SC,52.35320566,4.875904298
1071SE,1071,SE,52.35294357,4.874766442
1071SG,1071,SG,52.3527429,4.87402597
1071SH,1071,SH,52.35313988,4.874606869
1071SJ,1071,SJ,52.35289507,4.873708636
1071SK,1071,SK,52.35260711,4.876917847
1071SL,1071,SL,52.35262406,4.87608046
1071SM,1071,SM,52.35213131,4.877625806
1071SN,1071,SN,52.35023145,4.884574521
1071SP,1071,SP,52.35069224,4.883672759
1071SR,1071,SR,52.35088352,4.882602241
1071ST,1071,ST,52.35109492,4.881454621
1071SV,1071,SV,52.35121453,4.880790025
1071SW,1071,SW,52.35136277,4.880003434
1071SX,1071,SX,52.3520529,4.876679414
1071SZ,1071,SZ,52.35240438,4.874576307
1071TC,1071,TC,52.35161434,4.882484848
1071TD,1071,TD,52.35128845,4.882340758
1071TE,1071,TE,52.35119665,4.884854936
1071TG,1071,TG,52.35069399,4.884603041
1071TH,1071,TH,52.35107267,4.884406848
1071TJ,1071,TJ,52.35158232,4.884409667
1071TK,1071,TK,52.3517834,4.883250645
1071TL,1071,TL,52.35211089,4.882019619
1071TM,1071,TM,52.35170728,4.885077269
1071TN,1071,TN,52.35185186,4.884114865
1071TP,1071,TP,52.35201101,4.883196794
1071TR,1071,TR,52.35338274,4.882646341
1071TS,1071,TS,52.35312755,4.883142216
1071TT,1071,TT,52.35258054,4.882325699
1071TV,1071,TV,52.35307974,4.884988017
1071TW,1071,TW,52.35375848,4.884322879
1071TX,1071,TX,52.35282472,4.884796773
1071TZ,1071,TZ,52.35312771,4.883896889
1071VA,1071,VA,52.35328495,4.884891723
1071VB,1071,VB,52.35341661,4.885766308
1071VC,1071,VC,52.35307975,4.884806468
1071VD,1071,VD,52.35320498,4.885665588
1071VE,1071,VE,52.35251371,4.884701508
1071VG,1071,VG,52.35244702,4.885627013
1071VH,1071,VH,52.35242272,4.883253737
1071VJ,1071,VJ,52.35231986,4.883646723
1071VK,1071,VK,52.352232,4.884121515
1071VL,1071,VL,52.3521682,4.884785013
1071VM,1071,VM,52.35212468,4.885443822
1071VN,1071,VN,52.35350629,4.88331601
1071VP,1071,VP,52.35365216,4.884072862
1071VR,1071,VR,52.35385037,4.885085756
1071VS,1071,VS,52.35401179,4.885937746
1071VT,1071,VT,52.35335353,4.883560871
1071VV,1071,VV,52.3534729,4.884187764
1071VW,1071,VW,52.35364468,4.885081696
1071VX,1071,VX,52.35377171,4.88575983
1071VZ,1071,VZ,52.35148879,4.882060296
1071WB,1071,WB,52.3515703,4.881753763
1071WC,1071,WC,52.35215526,4.881373899
1071WD,1071,WD,52.35173777,4.880456563
1071WE,1071,WE,52.35151357,4.880048154
1071WG,1071,WG,52.35242526,4.88103251
1071WH,1071,WH,52.35191001,4.879669348
1071WJ,1071,WJ,52.35252794,4.879023796
1071WK,1071,WK,52.35202991,4.87959214
1071WL,1071,WL,52.3528203,4.880866926
1071WN,1071,WN,52.35258865,4.880292731
1071WP,1071,WP,52.35232083,4.879667095
1071WR,1071,WR,52.3531313,4.881111519
1071WS,1071,WS,52.3528249,4.880319389
1071WT,1071,WT,52.35262133,4.879836051
1071WV,1071,WV,52.35245806,4.879442913
1071WX,1071,WX,52.35436923,4.885843942
1071WZ,1071,WZ,52.35426249,4.88522132
1071XA,1071,XA,52.35388184,4.8833788
1071XB,1071,XB,52.3533151,4.880259563
1071XC,1071,XC,52.35315495,4.87945995
1071XD,1071,XD,52.35426698,4.884063841
1071XE,1071,XE,52.35406737,4.883133943
1071XG,1071,XG,52.35391563,4.882373176
1071XH,1071,XH,52.35354497,4.880378847
1071XJ,1071,XJ,52.35337527,4.879530084
1071XK,1071,XK,52.35727704,4.886067338
1071XL,1071,XL,52.35438011,4.886251366
1071XM,1071,XM,52.35369141,4.88625118
1071XN,1071,XN,52.35308774,4.88606118
1071XP,1071,XP,52.35269707,4.88598209
1071XR,1071,XR,52.35172169,4.885712161
1071XS,1071,XS,52.35121443,4.885338475
1071XT,1071,XT,52.35069353,4.885342775
1071XV,1071,XV,52.35027439,4.885322197
1071XW,1071,XW,52.34991936,4.88515926
1071XX,1071,XX,52.35994439,4.88538896
1071XZ,1071,XZ,52.35977697,4.884596297
1071ZA,1071,ZA,52.36050972,4.880332903
1071ZA,1071,ZA,52.36115989,4.88244927
1071ZB,1071,ZB,52.35984839,4.883317591
1071ZC,1071,ZC,52.35869172,4.885658217
1071ZD,1071,ZD,52.36136288,4.883779191
1071ZE,1071,ZE,52.35686184,4.876850351
1071ZG,1071,ZG,52.35661547,4.875909822
1071ZH,1071,ZH,52.35624098,4.874484361
1071ZJ,1071,ZJ,52.35603521,4.873751365
1071ZK,1071,ZK,52.35578273,4.872833258
1071ZL,1071,ZL,52.35555263,4.871979371
1071ZM,1071,ZM,52.3551151,4.870353342
1071ZN,1071,ZN,52.35484562,4.869362252
1071ZP,1071,ZP,52.35715201,4.877051158
1071ZR,1071,ZR,52.35685623,4.875923545
1071ZS,1071,ZS,52.35639637,4.87418265
1071ZT,1071,ZT,52.35618607,4.873442818
1071ZV,1071,ZV,52.35597204,4.872638867
1071ZW,1071,ZW,52.35573816,4.871804884
1071ZX,1071,ZX,52.3552462,4.869991837
1071ZZ,1071,ZZ,52.35500594,4.869089561
1072AA,1072,AA,52.35913972,4.887929772
1072AB,1072,AB,52.35889038,4.888197927
1072AC,1072,AC,52.35857287,4.888640473
1072AD,1072,AD,52.35822538,4.889471463
1072AE,1072,AE,52.35801296,4.890369286
1072AG,1072,AG,52.35904674,4.887348227
1072AH,1072,AH,52.35855786,4.887158291
1072AJ,1072,AJ,52.35797455,4.887115051
1072AK,1072,AK,52.3572393,4.887060454
1072AL,1072,AL,52.35611375,4.887120777
1072AM,1072,AM,52.35555151,4.88712955
1072AN,1072,AN,52.35494559,4.887186062
1072AP,1072,AP,52.3542424,4.887230422
1072AR,1072,AR,52.3537391,4.887212363
1072AS,1072,AS,52.3532171,4.887191943
1072AT,1072,AT,52.35257166,4.886937146
1072AV,1072,AV,52.35181958,4.886921871
1072AW,1072,AW,52.35111472,4.886917889
1072AX,1072,AX,52.35010002,4.886919486
1072AZ,1072,AZ,52.34924661,4.88682763
1072BB,1072,BB,52.35763767,4.88788247
1072BC,1072,BC,52.35755632,4.889303478
1072BD,1072,BD,52.357511,4.890013703
1072BE,1072,BE,52.3574376,4.887880796
1072BG,1072,BG,52.35735513,4.889300311
1072BH,1072,BH,52.35731375,4.890007274
1072BJ,1072,BJ,52.35795875,4.889115554
1072BK,1072,BK,52.35711799,4.888971788
1072BL,1072,BL,52.356601,4.888902342
1072BM,1072,BM,52.35598172,4.888782242
1072BN,1072,BN,52.35544325,4.888700232
1072BP,1072,BP,52.35497745,4.888629796
1072BR,1072,BR,52.35805822,4.888807013
1072BS,1072,BS,52.3571473,4.888666581
1072BT,1072,BT,52.35661534,4.888572425
1072BV,1072,BV,52.3558809,4.888447414
1072BW,1072,BW,52.35543758,4.888386003
1072BX,1072,BX,52.35500797,4.888310601
1072BZ,1072,BZ,52.35479297,4.888279513
1072CA,1072,CA,52.35590431,4.887497496
1072CB,1072,CB,52.35586856,4.888153975
1072CC,1072,CC,52.35580927,4.889205006
1072CD,1072,CD,52.35577752,4.889863617
1072CE,1072,CE,52.35571364,4.887485139
1072CG,1072,CG,52.35566818,4.887981367
1072CH,1072,CH,52.35561959,4.889133931
1072CJ,1072,CJ,52.35558138,4.889780916
1072CK,1072,CK,52.35474606,4.88747481
1072CL,1072,CL,52.35474535,4.888274939
1072CM,1072,CM,52.35487566,4.889180641
1072CN,1072,CN,52.35498068,4.889705798
1072CP,1072,CP,52.35522752,4.891016975
1072CR,1072,CR,52.35534637,4.89166438
1072CS,1072,CS,52.35549551,4.892478209
1072CT,1072,CT,52.35447557,4.888118474
1072CV,1072,CV,52.3545656,4.888869162
1072CW,1072,CW,52.35473229,4.889707904
1072CX,1072,CX,52.35502106,4.891232551
1072CZ,1072,CZ,52.35513828,4.892137652
1072DA,1072,DA,52.34889373,4.890668573
1072EA,1072,EA,52.35529036,4.89270103
1072EB,1072,EB,52.35416946,4.887578976
1072EC,1072,EC,52.35426521,4.888518963
1072ED,1072,ED,52.35451402,4.889767986
1072EE,1072,EE,52.35476128,4.891198657
1072EG,1072,EG,52.35489944,4.891994509
1072EH,1072,EH,52.35501884,4.892683623
1072EJ,1072,EJ,52.35406119,4.887974459
1072EK,1072,EK,52.35427419,4.889431143
1072EL,1072,EL,52.35435529,4.889904718
1072EM,1072,EM,52.3546115,4.891232971
1072EN,1072,EN,52.35475934,4.89208066
1072EP,1072,EP,52.35488871,4.89281443
1072ER,1072,ER,52.35245979,4.887386164
1072ES,1072,ES,52.35254357,4.888029907
1072ET,1072,ET,52.35261999,4.888581752
1072EV,1072,EV,52.35275112,4.889575565
1072EW,1072,EW,52.35283644,4.89024641
1072EX,1072,EX,52.35302766,4.891637916
1072EZ,1072,EZ,52.353112,4.892245277
1072GA,1072,GA,52.3532064,4.892969916
1072GB,1072,GB,52.35343428,4.894382328
1072GC,1072,GC,52.35211932,4.8873251
1072GD,1072,GD,52.35222098,4.888094802
1072GE,1072,GE,52.3523063,4.888732086
1072GG,1072,GG,52.35242859,4.889651623
1072GH,1072,GH,52.35247854,4.890067223
1072GJ,1072,GJ,52.3525629,4.890716092
1072GK,1072,GK,52.3527173,4.891815617
1072GL,1072,GL,52.35281135,4.892523607
1072GM,1072,GM,52.35291609,4.893303531
1072GN,1072,GN,52.35296744,4.893716258
1072GP,1072,GP,52.35304288,4.894263653
1072GR,1072,GR,52.35172695,4.894083709
1072GS,1072,GS,52.35162653,4.893402224
1072GT,1072,GT,52.35150946,4.892625579
1072GV,1072,GV,52.35141622,4.891976794
1072GW,1072,GW,52.35123831,4.890612192
1072GX,1072,GX,52.3511667,4.889949377
1072GZ,1072,GZ,52.35100627,4.888468923
1072HA,1072,HA,52.35093992,4.887814085
1072HB,1072,HB,52.3508805,4.887274492
1072HC,1072,HC,52.35190627,4.894025515
1072HD,1072,HD,52.35178828,4.893180395
1072HE,1072,HE,52.35168399,4.892472613
1072HG,1072,HG,52.35160357,4.891922144
1072HH,1072,HH,52.35144498,4.890687867
1072HJ,1072,HJ,52.3513633,4.889936754
1072HK,1072,HK,52.35124931,4.888885085
1072HL,1072,HL,52.3529007,4.889226542
1072HM,1072,HM,52.35216892,4.889464973
1072HN,1072,HN,52.35153633,4.889515767
1072HP,1072,HP,52.35099155,4.889367101
1072HR,1072,HR,52.3527905,4.888925415
1072HS,1072,HS,52.35209843,4.8891584
1072HT,1072,HT,52.35150478,4.889208202
1072HV,1072,HV,52.35087473,4.888830399
1072JA,1072,JA,52.35056222,4.887621673
1072JB,1072,JB,52.35063179,4.888277979
1072JC,1072,JC,52.3507405,4.889466195
1072JD,1072,JD,52.35078751,4.890266377
1072JE,1072,JE,52.35034863,4.88741089
1072JG,1072,JG,52.35046059,4.888473377
1072JH,1072,JH,52.35053758,4.889383595
1072JJ,1072,JJ,52.35100001,4.891794614
1072JK,1072,JK,52.35097128,4.890929745
1072JL,1072,JL,52.3506987,4.89244133
1072JM,1072,JM,52.35064063,4.893384984
1072JN,1072,JN,52.35062353,4.893810812
1072JP,1072,JP,52.35059842,4.89418389
1072JR,1072,JR,52.35042299,4.892427668
1072JS,1072,JS,52.35030121,4.890504768
1072JT,1072,JT,52.35029675,4.889576785
1072JT,1072,JT,52.34986457,4.889636334
1072JV,1072,JV,52.34997528,4.888850926
1072JW,1072,JW,52.34987112,4.887300887
1072JX,1072,JX,52.34980054,4.888914025
1072JZ,1072,JZ,52.34958372,4.887391068
1072KA,1072,KA,52.34950852,4.888325181
1072KD,1072,KD,52.34927408,4.889209991
1072KE,1072,KE,52.34902263,4.889182935
1072KG,1072,KG,52.3494731,4.888806593
1072KH,1072,KH,52.34929973,4.888765733
1072KJ,1072,KJ,52.34926415,4.887750945
1072KK,1072,KK,52.34920948,4.888454867
1072KN,1072,KN,52.34906627,4.887394113
1072KP,1072,KP,52.34899921,4.888198793
1072KV,1072,KV,52.34882931,4.888733101
1072KW,1072,KW,52.34893715,4.889826898
1072KX,1072,KX,52.3491421,4.889848388
1072KZ,1072,KZ,52.34909726,4.890687644
1072LA,1072,LA,52.35653855,4.890765506
1072LB,1072,LB,52.35568854,4.890643179
1072LC,1072,LC,52.35443911,4.890690406
1072LD,1072,LD,52.35363983,4.891018963
1072LE,1072,LE,52.35311732,4.891213168
1072LG,1072,LG,52.35222074,4.891505633
1072LH,1072,LH,52.35040798,4.891824541
1072LJ,1072,LJ,52.35728035,4.890562257
1072LK,1072,LK,52.35648692,4.890449289
1072LL,1072,LL,52.35593113,4.890358042
1072LM,1072,LM,52.35531531,4.890040171
1072LN,1072,LN,52.35438069,4.890326455
1072LP,1072,LP,52.35364994,4.890622038
1072LR,1072,LR,52.35314618,4.890811526
1072LS,1072,LS,52.3523339,4.891116593
1072LT,1072,LT,52.3517662,4.891178684
1072LV,1072,LV,52.35119573,4.89120696
1072LW,1072,LW,52.34983802,4.891237939
1072LZ,1072,LZ,52.3537176,4.888607818
1072MA,1072,MA,52.34912262,4.891670029
1072MB,1072,MB,52.35347121,4.888907865
1072ME,1072,ME,52.34922268,4.891135371
1072MG,1072,MG,52.34874852,4.891074726
1072MH,1072,MH,52.357238,4.891691602
1072MK,1072,MK,52.35717109,4.891798716
1072ML,1072,ML,52.35719028,4.891743163
1072MN,1072,MN,52.35718665,4.891743553
1072NA,1072,NA,52.3536927,4.88763922
1072NB,1072,NB,52.35384864,4.888660034
1072NC,1072,NC,52.35400425,4.889679042
1072ND,1072,ND,52.3540459,4.889661799
1072NE,1072,NE,52.35407801,4.89015557
1072NG,1072,NG,52.35426413,4.891386227
1072NH,1072,NH,52.35436394,4.892044698
1072NJ,1072,NJ,52.35448283,4.892834364
1072NK,1072,NK,52.35349038,4.887715457
1072NL,1072,NL,52.35361127,4.888616767
1072NM,1072,NM,52.35376269,4.889458737
1072NN,1072,NN,52.35386216,4.890100926
1072NP,1072,NP,52.35406696,4.891389931
1072NR,1072,NR,52.35416263,4.891999197
1072NS,1072,NS,52.35423818,4.892497107
1072NT,1072,NT,52.35432656,4.893068968
1072NV,1072,NV,52.35651975,4.892465919
1072NX,1072,NX,52.35537219,4.893021484
1072NZ,1072,NZ,52.35476596,4.89332718
1072PA,1072,PA,52.35417815,4.893742357
1072PB,1072,PB,52.35360095,4.894145171
1072PC,1072,PC,52.35278687,4.894658438
